profitLevel,closeLevel,addLossLevel,levrage,maxLongMargin,longPnl,longMargin,maxShortMargin,shortPnl,shortMargin,totalProfit,totalLoss,totalpnl
0.15,0.6,0.85,35,0,0,0,0,0,0,1.8788000000000011,-3.0204000000000044,-1.1416000000000033
0.15,0.6,0.85,35,0,0,0,0,0,0,2.818200000000002,-4.530600000000006,-1.712400000000005
0.15,0.6,0.85,35,0,0,0,0,0,0,3.7576000000000023,-6.040800000000009,-2.2832000000000066
0.15,0.6,0.85,35,0,0,0,0,0,0,4.697000000000003,-7.551000000000011,-2.8540000000000076
0.15,0.6,0.85,35,0,0,0,0,0,0,5.636400000000004,-9.061200000000012,-3.42480000000001
0.15,0.6,0.85,35,0,0,0,0,0,0,6.5758000000000045,-10.571400000000017,-3.995600000000011
0.15,0.6,0.85,35,0,0,0,0,0,0,7.5152000000000045,-12.081600000000018,-4.566400000000013
0.15,0.6,0.85,35,0,0,0,0,0,0,8.454600000000006,-13.591800000000017,-5.137200000000012
0.15,0.6,0.85,35,0,0,0,0,0,0,9.394000000000005,-15.102000000000022,-5.708000000000015
0.15,0.6,0.85,40,0,0,0,0,0,0,0.9837999999999987,-1.5509000000000037,-0.5671000000000049
0.15,0.6,0.85,40,0,0,0,0,0,0,1.9675999999999974,-3.1018000000000074,-1.1342000000000099
0.15,0.6,0.85,40,0,0,0,0,0,0,2.9513999999999965,-4.652700000000011,-1.7013000000000147
0.15,0.6,0.85,40,0,0,0,0,0,0,3.9351999999999947,-6.203600000000015,-2.2684000000000197
0.15,0.6,0.85,40,0,0,0,0,0,0,4.918999999999993,-7.754500000000019,-2.8355000000000246
0.15,0.6,0.85,40,0,0,0,0,0,0,5.902799999999993,-9.305400000000022,-3.4026000000000294
0.15,0.6,0.85,40,0,0,0,0,0,0,6.8865999999999925,-10.856300000000026,-3.969700000000034
0.15,0.6,0.85,40,0,0,0,0,0,0,7.870399999999989,-12.40720000000003,-4.5368000000000395
0.15,0.6,0.85,40,0,0,0,0,0,0,8.854199999999992,-13.958100000000032,-5.103900000000043
0.15,0.6,0.85,40,0,0,0,0,0,0,9.837999999999987,-15.509000000000038,-5.671000000000049
0.15,0.6,0.85,45,0,0,0,0,0,0,1.0510999999999968,-1.4013000000000033,-0.35020000000000656
0.15,0.6,0.85,45,0,0,0,0,0,0,2.1021999999999936,-2.8026000000000066,-0.7004000000000131
0.15,0.6,0.85,45,0,0,0,0,0,0,3.1532999999999904,-4.20390000000001,-1.0506000000000195
0.15,0.6,0.85,45,0,0,0,0,0,0,4.204399999999987,-5.605200000000013,-1.4008000000000262
0.15,0.6,0.85,45,0,0,0,0,0,0,5.255499999999983,-7.006500000000017,-1.751000000000033
0.15,0.6,0.85,45,0,0,0,0,0,0,6.306599999999981,-8.40780000000002,-2.101200000000039
0.15,0.6,0.85,45,0,0,0,0,0,0,7.357699999999977,-9.809100000000024,-2.4514000000000467
0.15,0.6,0.85,45,0,0,0,0,0,0,8.408799999999975,-11.210400000000027,-2.8016000000000525
0.15,0.6,0.85,45,0,0,0,0,0,0,9.459899999999967,-12.611700000000031,-3.1518000000000583
0.15,0.6,0.85,45,0,0,0,0,0,0,10.510999999999965,-14.013000000000034,-3.502000000000066
0.15,0.6,0.95,3,0.01,0,0,0,0,0,0.5394000000000005,0,0.5394000000000005
0.15,0.6,0.95,3,0.02,0,0,0,0,0,1.078800000000001,0,1.078800000000001
0.15,0.6,0.95,3,0.03,0,0,0,0,0,1.6182000000000016,0,1.6182000000000016
0.15,0.6,0.95,3,0.04,0,0,0,0,0,2.157600000000002,0,2.157600000000002
0.15,0.6,0.95,3,0.05,0,0,0,0,0,2.6970000000000027,0,2.6970000000000027
0.15,0.6,0.95,3,0.06,0,0,0,0,0,3.2364000000000033,0,3.2364000000000033
0.15,0.6,0.95,3,0.07,0,0,0,0,0,3.7758000000000043,0,3.7758000000000043
0.15,0.6,0.95,3,0.08,0,0,0,0,0,4.315200000000004,0,4.315200000000004
0.15,0.6,0.95,3,0.09,0,0,0,0,0,4.854600000000005,0,4.854600000000005
0.15,0.6,0.95,3,0.1,0,0,0,0,0,5.3940000000000055,0,5.3940000000000055
0.15,0.6,0.95,5,0.01,0,0,0,0,0,0.383599999999999,0,0.383599999999999
0.15,0.6,0.95,5,0.02,0,0,0,0,0,0.767199999999998,0,0.767199999999998
0.15,0.6,0.95,5,0.03,0,0,0,0,0,1.150799999999997,0,1.150799999999997
0.15,0.6,0.95,5,0.04,0,0,0,0,0,1.534399999999996,0,1.534399999999996
0.15,0.6,0.95,5,0.05,0,0,0,0,0,1.917999999999995,0,1.917999999999995
0.15,0.6,0.95,5,0.06,0,0,0,0,0,2.301599999999994,0,2.301599999999994
0.15,0.6,0.95,5,0.07,0,0,0,0,0,2.6851999999999934,0,2.6851999999999934
0.15,0.6,0.95,5,0.08,0,0,0,0,0,3.068799999999992,0,3.068799999999992
0.15,0.6,0.95,5,0.09,0,0,0,0,0,3.452399999999991,0,3.452399999999991
0.15,0.6,0.95,5,0.1,0,0,0,0,0,3.83599999999999,0,3.83599999999999
0.15,0.6,0.95,8,0,0,0,0.01,0,0,1.0279999999999996,0,1.0279999999999996
0.15,0.6,0.95,8,0,0,0,0.02,0,0,2.055999999999999,0,2.055999999999999
0.15,0.6,0.95,8,0,0,0,0.03,0,0,3.0839999999999983,0,3.0839999999999983
0.15,0.6,0.95,8,0,0,0,0.04,0,0,4.111999999999998,0,4.111999999999998
0.15,0.6,0.95,8,0,0,0,0.05,0,0,5.139999999999998,0,5.139999999999998
0.15,0.6,0.95,8,0,0,0,0.06,0,0,6.167999999999997,0,6.167999999999997
0.15,0.6,0.95,8,0,0,0,0.07,0,0,7.195999999999997,0,7.195999999999997
0.15,0.6,0.95,8,0,0,0,0.08,0,0,8.223999999999997,0,8.223999999999997
0.15,0.6,0.95,8,0,0,0,0.09,0,0,9.251999999999995,0,9.251999999999995
0.15,0.6,0.95,8,0,0,0,0.1,0,0,10.279999999999996,0,10.279999999999996
0.15,0.6,0.95,9,0,0,0,0,0,0,0.9255999999999995,0,0.9255999999999995
0.15,0.6,0.95,9,0,0,0,0,0,0,1.851199999999999,0,1.851199999999999
0.15,0.6,0.95,9,0,0,0,0,0,0,2.7767999999999984,0,2.7767999999999984
0.15,0.6,0.95,9,0,0,0,0,0,0,3.702399999999998,0,3.702399999999998
0.15,0.6,0.95,9,0,0,0,0,0,0,4.6279999999999974,0,4.6279999999999974
0.15,0.6,0.95,9,0,0,0,0,0,0,5.553599999999997,0,5.553599999999997
0.15,0.6,0.95,9,0,0,0,0,0,0,6.479199999999997,0,6.479199999999997
0.15,0.6,0.95,9,0,0,0,0,0,0,7.404799999999996,0,7.404799999999996
0.15,0.6,0.95,9,0,0,0,0,0,0,8.330399999999996,0,8.330399999999996
0.15,0.6,0.95,9,0,0,0,0,0,0,9.255999999999995,0,9.255999999999995
0.15,0.6,0.95,10,0,0,0,0,0,0,1.0096000000000003,0,1.0096000000000003
0.15,0.6,0.95,10,0,0,0,0,0,0,2.0192000000000005,0,2.0192000000000005
0.15,0.6,0.95,10,0,0,0,0,0,0,3.0288000000000013,0,3.0288000000000013
0.15,0.6,0.95,10,0,0,0,0,0,0,4.038400000000001,0,4.038400000000001
0.15,0.6,0.95,10,0,0,0,0,0,0,5.048000000000002,0,5.048000000000002
0.15,0.6,0.95,10,0,0,0,0,0,0,6.0576000000000025,0,6.0576000000000025
0.15,0.6,0.95,10,0,0,0,0,0,0,7.067200000000002,0,7.067200000000002
0.15,0.6,0.95,10,0,0,0,0,0,0,8.076800000000002,0,8.076800000000002
0.15,0.6,0.95,10,0,0,0,0,0,0,9.086400000000003,0,9.086400000000003
0.15,0.6,0.95,10,0,0,0,0,0,0,10.096000000000004,0,10.096000000000004
0.15,0.6,0.95,11,0,0,0,0.01,0,0,1.0808999999999969,0,1.0808999999999969
0.15,0.6,0.95,11,0,0,0,0.02,0,0,2.1617999999999937,0,2.1617999999999937
0.15,0.6,0.95,11,0,0,0,0.03,0,0,3.2426999999999904,0,3.2426999999999904
0.15,0.6,0.95,11,0,0,0,0.04,0,0,4.3235999999999875,0,4.3235999999999875
0.15,0.6,0.95,11,0,0,0,0.05,0,0,5.404499999999985,0,5.404499999999985
0.15,0.6,0.95,11,0,0,0,0.06,0,0,6.485399999999981,0,6.485399999999981
0.15,0.6,0.95,11,0,0,0,0.07,0,0,7.566299999999979,0,7.566299999999979
0.15,0.6,0.95,11,0,0,0,0.08,0,0,8.647199999999975,0,8.647199999999975
0.15,0.6,0.95,11,0,0,0,0.09,0,0,9.728099999999971,0,9.728099999999971
0.15,0.6,0.95,11,0,0,0,0.1,0,0,10.80899999999997,0,10.80899999999997
0.15,0.6,0.95,12,0,0,0,0,0,0,1.0064000000000033,0,1.0064000000000033
0.15,0.6,0.95,12,0,0,0,0,0,0,2.0128000000000066,0,2.0128000000000066
0.15,0.6,0.95,12,0,0,0,0,0,0,3.01920000000001,0,3.01920000000001
0.15,0.6,0.95,12,0,0,0,0,0,0,4.025600000000013,0,4.025600000000013
0.15,0.6,0.95,12,0,0,0,0,0,0,5.032000000000016,0,5.032000000000016
0.15,0.6,0.95,12,0,0,0,0,0,0,6.03840000000002,0,6.03840000000002
0.15,0.6,0.95,12,0,0,0,0,0,0,7.044800000000024,0,7.044800000000024
0.15,0.6,0.95,12,0,0,0,0,0,0,8.051200000000026,0,8.051200000000026
0.15,0.6,0.95,12,0,0,0,0,0,0,9.05760000000003,0,9.05760000000003
0.15,0.6,0.95,12,0,0,0,0,0,0,10.064000000000032,0,10.064000000000032
0.15,0.6,0.95,15,0,0,0,0.01,0,0,1.1115999999999986,0,1.1115999999999986
0.15,0.6,0.95,15,0,0,0,0.02,0,0,2.223199999999997,0,2.223199999999997
0.15,0.6,0.95,15,0,0,0,0.03,0,0,3.334799999999995,0,3.334799999999995
0.15,0.6,0.95,15,0,0,0,0.04,0,0,4.446399999999994,0,4.446399999999994
0.15,0.6,0.95,15,0,0,0,0.05,0,0,5.557999999999994,0,5.557999999999994
0.15,0.6,0.95,15,0,0,0,0.06,0,0,6.66959999999999,0,6.66959999999999
0.15,0.6,0.95,15,0,0,0,0.07,0,0,7.78119999999999,0,7.78119999999999
0.15,0.6,0.95,15,0,0,0,0.08,0,0,8.892799999999989,0,8.892799999999989
0.15,0.6,0.95,15,0,0,0,0.09,0,0,10.004399999999986,0,10.004399999999986
0.15,0.6,0.95,15,0,0,0,0.1,0,0,11.115999999999987,0,11.115999999999987
0.15,0.6,0.95,18,0,0,0,0,0,0,1.034000000000001,0,1.034000000000001
0.15,0.6,0.95,18,0,0,0,0,0,0,2.068000000000002,0,2.068000000000002
0.15,0.6,0.95,18,0,0,0,0,0,0,3.1020000000000025,0,3.1020000000000025
0.15,0.6,0.95,18,0,0,0,0,0,0,4.136000000000004,0,4.136000000000004
0.15,0.6,0.95,18,0,0,0,0,0,0,5.170000000000004,0,5.170000000000004
0.15,0.6,0.95,18,0,0,0,0,0,0,6.204000000000005,0,6.204000000000005
0.15,0.6,0.95,18,0,0,0,0,0,0,7.238000000000007,0,7.238000000000007
0.15,0.6,0.95,18,0,0,0,0,0,0,8.272000000000007,0,8.272000000000007
0.15,0.6,0.95,18,0,0,0,0,0,0,9.306000000000008,0,9.306000000000008
0.15,0.6,0.95,18,0,0,0,0,0,0,10.340000000000009,0,10.340000000000009
0.15,0.6,0.95,20,0,0,0,0,0,0,0.7457000000000016,-0.7497000000000003,-0.003999999999998616
0.15,0.6,0.95,20,0,0,0,0,0,0,1.4914000000000032,-1.4994000000000005,-0.007999999999997232
0.15,0.6,0.95,20,0,0,0,0,0,0,2.2371000000000048,-2.2491000000000008,-0.011999999999995792
0.15,0.6,0.95,20,0,0,0,0,0,0,2.9828000000000063,-2.998800000000001,-0.015999999999994463
0.15,0.6,0.95,20,0,0,0,0,0,0,3.7285000000000084,-3.7485000000000017,-0.019999999999993356
0.15,0.6,0.95,20,0,0,0,0,0,0,4.4742000000000095,-4.4982000000000015,-0.023999999999991584
0.15,0.6,0.95,20,0,0,0,0,0,0,5.2199000000000115,-5.247900000000002,-0.027999999999990255
0.15,0.6,0.95,20,0,0,0,0,0,0,5.965600000000013,-5.997600000000002,-0.031999999999988926
0.15,0.6,0.95,20,0,0,0,0,0,0,6.711300000000015,-6.747300000000002,-0.03599999999998671
0.15,0.6,0.95,20,0,0,0,0,0,0,7.457000000000017,-7.497000000000003,-0.03999999999998671
0.15,0.6,0.95,25,0,0,0,0,0,0,1.0909999999999966,-0.2809999999999991,0.8099999999999977
0.15,0.6,0.95,25,0,0,0,0,0,0,2.1819999999999933,-0.5619999999999982,1.6199999999999954
0.15,0.6,0.95,25,0,0,0,0,0,0,3.2729999999999904,-0.8429999999999972,2.429999999999993
0.15,0.6,0.95,25,0,0,0,0,0,0,4.363999999999987,-1.1239999999999963,3.239999999999991
0.15,0.6,0.95,25,0,0,0,0,0,0,5.454999999999985,-1.4049999999999956,4.049999999999989
0.15,0.6,0.95,25,0,0,0,0,0,0,6.545999999999981,-1.6859999999999944,4.859999999999986
0.15,0.6,0.95,25,0,0,0,0,0,0,7.636999999999978,-1.9669999999999939,5.669999999999985
0.15,0.6,0.95,25,0,0,0,0,0,0,8.727999999999973,-2.2479999999999927,6.479999999999982
0.15,0.6,0.95,25,0,0,0,0,0,0,9.81899999999997,-2.528999999999992,7.289999999999979
0.15,0.6,0.95,25,0,0,0,0,0,0,10.90999999999997,-2.809999999999991,8.099999999999978
0.15,0.6,0.95,30,0,0,0,0,0,0,0.9722000000000003,-0.973499999999999,-0.0012999999999987188
0.15,0.6,0.95,30,0,0,0,0,0,0,1.9444000000000006,-1.946999999999998,-0.0025999999999974377
0.15,0.6,0.95,30,0,0,0,0,0,0,2.9166000000000007,-2.920499999999997,-0.003899999999996573
0.15,0.6,0.95,30,0,0,0,0,0,0,3.888800000000001,-3.893999999999996,-0.005199999999994875
0.15,0.6,0.95,30,0,0,0,0,0,0,4.861000000000002,-4.867499999999996,-0.006499999999993733
0.15,0.6,0.95,30,0,0,0,0,0,0,5.8332000000000015,-5.840999999999994,-0.007799999999993146
0.15,0.6,0.95,30,0,0,0,0,0,0,6.8054000000000014,-6.8144999999999945,-0.009099999999993447
0.15,0.6,0.95,30,0,0,0,0,0,0,7.777600000000002,-7.787999999999992,-0.01039999999998975
0.15,0.6,0.95,30,0,0,0,0,0,0,8.749800000000002,-8.761499999999993,-0.011699999999990052
0.15,0.6,0.95,30,0,0,0,0,0,0,9.722000000000005,-9.734999999999992,-0.012999999999987466
0.15,0.6,0.95,35,0,0,0,0,0,0,0.855300000000002,-1.3542999999999985,-0.49899999999999645
0.15,0.6,0.95,35,0,0,0,0,0,0,1.710600000000004,-2.708599999999997,-0.9979999999999929
0.15,0.6,0.95,35,0,0,0,0,0,0,2.565900000000006,-4.062899999999995,-1.496999999999989
0.15,0.6,0.95,35,0,0,0,0,0,0,3.421200000000008,-5.417199999999994,-1.9959999999999858
0.15,0.6,0.95,35,0,0,0,0,0,0,4.27650000000001,-6.7714999999999925,-2.4949999999999815
0.15,0.6,0.95,35,0,0,0,0,0,0,5.131800000000012,-8.12579999999999,-2.993999999999978
0.15,0.6,0.95,35,0,0,0,0,0,0,5.987100000000015,-9.48009999999999,-3.4929999999999746
0.15,0.6,0.95,35,0,0,0,0,0,0,6.842400000000016,-10.834399999999988,-3.9919999999999716
0.15,0.6,0.95,35,0,0,0,0,0,0,7.697700000000019,-12.188699999999985,-4.490999999999967
0.15,0.6,0.95,35,0,0,0,0,0,0,8.55300000000002,-13.542999999999985,-4.989999999999963
0.15,0.6,0.95,40,0,0,0,0,0,0,0.8718000000000075,-1.3424000000000003,-0.4705999999999926
0.15,0.6,0.95,40,0,0,0,0,0,0,1.743600000000015,-2.6848000000000005,-0.9411999999999852
0.15,0.6,0.95,40,0,0,0,0,0,0,2.615400000000022,-4.027200000000001,-1.4117999999999782
0.15,0.6,0.95,40,0,0,0,0,0,0,3.48720000000003,-5.369600000000001,-1.8823999999999703
0.15,0.6,0.95,40,0,0,0,0,0,0,4.359000000000037,-6.712000000000001,-2.3529999999999633
0.15,0.6,0.95,40,0,0,0,0,0,0,5.230800000000044,-8.054400000000001,-2.8235999999999564
0.15,0.6,0.95,40,0,0,0,0,0,0,6.102600000000053,-9.396800000000002,-3.2941999999999485
0.15,0.6,0.95,40,0,0,0,0,0,0,6.97440000000006,-10.739200000000002,-3.7647999999999406
0.15,0.6,0.95,40,0,0,0,0,0,0,7.846200000000066,-12.0816,-4.235399999999934
0.15,0.6,0.95,40,0,0,0,0,0,0,8.718000000000075,-13.424000000000001,-4.705999999999927
0.15,0.6,0.95,45,0,0,0,0,0,0,0.8744999999999958,-1.3785999999999945,-0.5040999999999984
0.15,0.6,0.95,45,0,0,0,0,0,0,1.7489999999999917,-2.757199999999989,-1.0081999999999969
0.15,0.6,0.95,45,0,0,0,0,0,0,2.6234999999999884,-4.135799999999983,-1.5122999999999958
0.15,0.6,0.95,45,0,0,0,0,0,0,3.4979999999999833,-5.514399999999978,-2.0163999999999938
0.15,0.6,0.95,45,0,0,0,0,0,0,4.372499999999978,-6.892999999999973,-2.520499999999993
0.15,0.6,0.95,45,0,0,0,0,0,0,5.246999999999977,-8.271599999999966,-3.0245999999999915
0.15,0.6,0.95,45,0,0,0,0,0,0,6.121499999999972,-9.650199999999963,-3.52869999999999
0.15,0.6,0.95,45,0,0,0,0,0,0,6.995999999999967,-11.028799999999956,-4.0327999999999875
0.15,0.6,0.95,45,0,0,0,0,0,0,7.8704999999999625,-12.40739999999995,-4.536899999999987
0.15,0.6,0.95,45,0,0,0,0,0,0,8.744999999999957,-13.785999999999946,-5.040999999999986
0.15,0.85,0.15,3,0.08,0,0,0.03,0,0,19.697499999999987,0,19.697499999999987
0.15,0.85,0.15,3,0.16,0,0,0.06,0,0,39.394999999999975,0,39.394999999999975
0.15,0.85,0.15,3,0.24,0,0,0.09,0,0,59.09249999999997,0,59.09249999999997
0.15,0.85,0.15,3,0.32,0,0,0.12,0,0,78.78999999999995,0,78.78999999999995
0.15,0.85,0.15,3,0.4,0,0,0.15,0,0,98.48749999999997,0,98.48749999999997
0.15,0.85,0.15,3,0.48,0,0,0.18,0,0,118.18499999999995,0,118.18499999999995
0.15,0.85,0.15,3,0.56,0,0,0.21,0,0,137.88249999999994,0,137.88249999999994
0.15,0.85,0.15,3,0.64,0,0,0.24,0,0,157.5799999999999,0,157.5799999999999
0.15,0.85,0.15,3,0.72,0,0,0.27,0,0,177.27749999999992,0,177.27749999999992
0.15,0.85,0.15,3,0.8,0,0,0.3,0,0,196.97499999999994,0,196.97499999999994
0.15,0.85,0.15,5,0.25,0,0,0.03,0,0,32.62479999999999,0,32.62479999999999
0.15,0.85,0.15,5,0.5,0,0,0.06,0,0,65.24959999999999,0,65.24959999999999
0.15,0.85,0.15,5,0.75,0,0,0.09,0,0,97.87440000000001,0,97.87440000000001
0.15,0.85,0.15,5,1,0,0,0.12,0,0,130.49919999999997,0,130.49919999999997
0.15,0.85,0.15,5,1.25,0,0,0.15,0,0,163.12400000000002,0,163.12400000000002
0.15,0.85,0.15,5,1.5,0,0,0.18,0,0,195.74880000000002,0,195.74880000000002
0.15,0.85,0.15,5,1.75,0,0,0.21,0,0,228.3736,0,228.3736
0.15,0.85,0.15,5,2,0,0,0.24,0,0,260.99839999999995,0,260.99839999999995
0.15,0.85,0.15,5,2.25,0,0,0.27,0,0,293.6232,0,293.6232
0.15,0.85,0.15,5,2.5,0,0,0.3,0,0,326.24800000000005,0,326.24800000000005
0.15,0.85,0.15,8,0.12,0,0,0.14,0,0,17.679400000000022,0,17.679400000000022
0.15,0.85,0.15,8,0.24,0,0,0.28,0,0,35.358800000000045,0,35.358800000000045
0.15,0.85,0.15,8,0.36,0,0,0.42,0,0,53.038200000000046,0,53.038200000000046
0.15,0.85,0.15,8,0.48,0,0,0.56,0,0,70.71760000000009,0,70.71760000000009
0.15,0.85,0.15,8,0.6,0,0,0.7,0,0,88.39700000000008,0,88.39700000000008
0.15,0.85,0.15,8,0.72,0,0,0.84,0,0,106.07640000000009,0,106.07640000000009
0.15,0.85,0.15,8,0.84,0,0,0.98,0,0,123.7558000000001,0,123.7558000000001
0.15,0.85,0.15,8,0.96,0,0,1.12,0,0,141.43520000000018,0,141.43520000000018
0.15,0.85,0.15,8,1.08,0,0,1.26,0,0,159.1146000000002,0,159.1146000000002
0.15,0.85,0.15,8,1.2,0,0,1.4,0,0,176.79400000000015,0,176.79400000000015
0.15,0.85,0.15,9,0.08,0,0,0.18,0,0,12.377300000000027,-5.373600000000006,7.003700000000022
0.15,0.85,0.15,9,0.16,0,0,0.36,0,0,24.754600000000053,-10.747200000000012,14.007400000000043
0.15,0.85,0.15,9,0.24,0,0,0.54,0,0,37.13190000000007,-16.120800000000017,21.01110000000007
0.15,0.85,0.15,9,0.32,0,0,0.72,0,0,49.50920000000011,-21.494400000000024,28.014800000000086
0.15,0.85,0.15,9,0.4,0,0,0.9,0,0,61.88650000000015,-26.86800000000003,35.01850000000012
0.15,0.85,0.15,9,0.48,0,0,1.08,0,0,74.26380000000015,-32.241600000000034,42.02220000000014
0.15,0.85,0.15,9,0.56,0,0,1.26,0,0,86.64110000000018,-37.615200000000044,49.02590000000016
0.15,0.85,0.15,9,0.64,0,0,1.44,0,0,99.01840000000021,-42.98880000000005,56.02960000000017
0.15,0.85,0.15,9,0.72,0,0,1.62,0,0,111.39570000000025,-48.36240000000005,63.03330000000021
0.15,0.85,0.15,9,0.8,0,0,1.8,0,0,123.7730000000003,-53.73600000000006,70.03700000000023
0.15,0.85,0.15,10,0.1,0,0,0.18,0,0,14.616500000000016,-4.8508,9.765700000000017
0.15,0.85,0.15,10,0.2,0,0,0.36,0,0,29.233000000000033,-9.7016,19.531400000000033
0.15,0.85,0.15,10,0.3,0,0,0.54,0,0,43.84950000000003,-14.552399999999997,29.29710000000004
0.15,0.85,0.15,10,0.4,0,0,0.72,0,0,58.466000000000065,-19.4032,39.06280000000007
0.15,0.85,0.15,10,0.5,0,0,0.9,0,0,73.08250000000007,-24.253999999999998,48.828500000000076
0.15,0.85,0.15,10,0.6,0,0,1.08,0,0,87.69900000000005,-29.104799999999994,58.59420000000008
0.15,0.85,0.15,10,0.7,0,0,1.26,0,0,102.31550000000011,-33.9556,68.3599000000001
0.15,0.85,0.15,10,0.8,0,0,1.44,0,0,116.93200000000013,-38.8064,78.12560000000013
0.15,0.85,0.15,10,0.9,0,0,1.62,0,0,131.5485000000001,-43.65719999999999,87.89130000000013
0.15,0.85,0.15,10,1,0,0,1.8,0,0,146.16500000000013,-48.507999999999996,97.65700000000015
0.15,0.85,0.15,11,0.06,0,0,0.08,0,0,16.087000000000014,0,16.087000000000014
0.15,0.85,0.15,11,0.12,0,0,0.16,0,0,32.17400000000003,0,32.17400000000003
0.15,0.85,0.15,11,0.18,0,0,0.24,0,0,48.261000000000024,0,48.261000000000024
0.15,0.85,0.15,11,0.24,0,0,0.32,0,0,64.34800000000006,0,64.34800000000006
0.15,0.85,0.15,11,0.3,0,0,0.4,0,0,80.43500000000006,0,80.43500000000006
0.15,0.85,0.15,11,0.36,0,0,0.48,0,0,96.52200000000005,0,96.52200000000005
0.15,0.85,0.15,11,0.42,0,0,0.56,0,0,112.60900000000008,0,112.60900000000008
0.15,0.85,0.15,11,0.48,0,0,0.64,0,0,128.6960000000001,0,128.6960000000001
0.15,0.85,0.15,11,0.54,0,0,0.72,0,0,144.78300000000016,0,144.78300000000016
0.15,0.85,0.15,11,0.6,0,0,0.8,0,0,160.87000000000012,0,160.87000000000012
0.15,0.85,0.15,12,0.05,0,0,0.04,0,0,14.460400000000007,0,14.460400000000007
0.15,0.85,0.15,12,0.1,0,0,0.08,0,0,28.920800000000014,0,28.920800000000014
0.15,0.85,0.15,12,0.15,0,0,0.12,0,0,43.38120000000002,0,43.38120000000002
0.15,0.85,0.15,12,0.2,0,0,0.16,0,0,57.84160000000003,0,57.84160000000003
0.15,0.85,0.15,12,0.25,0,0,0.2,0,0,72.30199999999998,0,72.30199999999998
0.15,0.85,0.15,12,0.3,0,0,0.24,0,0,86.76240000000004,0,86.76240000000004
0.15,0.85,0.15,12,0.35,0,0,0.28,0,0,101.22280000000002,0,101.22280000000002
0.15,0.85,0.15,12,0.4,0,0,0.32,0,0,115.68320000000006,0,115.68320000000006
0.15,0.85,0.15,12,0.45,0,0,0.36,0,0,130.1436,0,130.1436
0.15,0.85,0.15,12,0.5,0,0,0.4,0,0,144.60399999999996,0,144.60399999999996
0.15,0.85,0.15,15,0.06,0,0,0.36,0,0,17.344299999999997,-0.6817000000000007,16.66259999999999
0.15,0.85,0.15,15,0.12,0,0,0.72,0,0,34.688599999999994,-1.3634000000000015,33.32519999999998
0.15,0.85,0.15,15,0.18,0,0,1.08,0,0,52.032899999999984,-2.045100000000002,49.98779999999998
0.15,0.85,0.15,15,0.24,0,0,1.44,0,0,69.37719999999999,-2.726800000000003,66.65039999999996
0.15,0.85,0.15,15,0.3,0,0,1.8,0,0,86.72149999999995,-3.4085000000000036,83.31299999999995
0.15,0.85,0.15,15,0.36,0,0,2.16,0,0,104.06579999999997,-4.090200000000004,99.97559999999996
0.15,0.85,0.15,15,0.42,0,0,2.52,0,0,121.41009999999996,-4.771900000000006,116.63819999999996
0.15,0.85,0.15,15,0.48,0,0,2.88,0,0,138.75439999999998,-5.453600000000006,133.30079999999992
0.15,0.85,0.15,15,0.54,0,0,3.24,0,0,156.09869999999998,-6.135300000000006,149.96339999999998
0.15,0.85,0.15,15,0.6,0,0,3.6,0,0,173.4429999999999,-6.817000000000007,166.6259999999999
0.15,0.85,0.15,18,0.06,0,0,0.01,0,0,14.276699999999993,-4.315299999999998,9.961399999999996
0.15,0.85,0.15,18,0.12,0,0,0.02,0,0,28.553399999999986,-8.630599999999996,19.92279999999999
0.15,0.85,0.15,18,0.18,0,0,0.03,0,0,42.83009999999997,-12.945899999999991,29.884199999999986
0.15,0.85,0.15,18,0.24,0,0,0.04,0,0,57.10679999999997,-17.26119999999999,39.84559999999998
0.15,0.85,0.15,18,0.3,0,0,0.05,0,0,71.38349999999996,-21.57649999999999,49.80699999999999
0.15,0.85,0.15,18,0.36,0,0,0.06,0,0,85.66019999999995,-25.891799999999982,59.76839999999997
0.15,0.85,0.15,18,0.42,0,0,0.07,0,0,99.93689999999997,-30.20709999999999,69.72979999999997
0.15,0.85,0.15,18,0.48,0,0,0.08,0,0,114.21359999999994,-34.52239999999998,79.69119999999997
0.15,0.85,0.15,18,0.54,0,0,0.09,0,0,128.49029999999996,-38.83769999999998,89.65259999999998
0.15,0.85,0.15,18,0.6,0,0,0.1,0,0,142.7669999999999,-43.15299999999998,99.61399999999998
0.15,0.85,0.15,20,0.07,0,0,0.01,0,0,9.422700000000015,-4.897599999999996,4.525100000000016
0.15,0.85,0.15,20,0.14,0,0,0.02,0,0,18.84540000000003,-9.795199999999992,9.050200000000032
0.15,0.85,0.15,20,0.21,0,0,0.03,0,0,28.26810000000002,-14.692799999999984,13.575300000000047
0.15,0.85,0.15,20,0.28,0,0,0.04,0,0,37.69080000000006,-19.590399999999985,18.100400000000064
0.15,0.85,0.15,20,0.35,0,0,0.05,0,0,47.11350000000003,-24.48799999999998,22.625500000000073
0.15,0.85,0.15,20,0.42,0,0,0.06,0,0,56.53620000000004,-29.385599999999968,27.150600000000093
0.15,0.85,0.15,20,0.49,0,0,0.07,0,0,65.95890000000009,-34.28319999999997,31.675700000000102
0.15,0.85,0.15,20,0.56,0,0,0.08,0,0,75.38160000000012,-39.18079999999997,36.20080000000013
0.15,0.85,0.15,20,0.63,0,0,0.09,0,0,84.80430000000011,-44.07839999999996,40.725900000000124
